location,date,variant,num_sequences,perc_sequences,num_sequences_total
Switzerland,2020-08-31,B.1.177,72,23.53,306
Switzerland,2020-08-31,Beta,0,0.0,306
Switzerland,2020-08-31,Alpha,0,0.0,306
Switzerland,2020-08-31,Gamma,0,0.0,306
Switzerland,2020-08-31,Delta,0,0.0,306
Switzerland,2020-08-31,Kappa,0,0.0,306
Switzerland,2020-08-31,Epsilon,0,0.0,306
Switzerland,2020-08-31,Eta,0,0.0,306
Switzerland,2020-08-31,Iota,0,0.0,306
Switzerland,2020-08-31,Lambda,0,0.0,306
Switzerland,2020-08-31,B.1.621,0,0.0,306
Switzerland,2020-08-31,S:677P.Pelican,0,0.0,306
Switzerland,2020-08-31,S:677H.Robin1,,,306
Switzerland,2020-08-31,others,155,50.65,306
Switzerland,2020-08-31,non_who,306,100.0,306
Switzerland,2020-09-14,B.1.160,62,21.53,288
Switzerland,2020-09-14,B.1.620,0,0.0,288
Switzerland,2020-09-14,B.1.258,9,3.12,288
Switzerland,2020-09-14,B.1.221,6,2.08,288
Switzerland,2020-09-14,B.1.1.302,,,288
Switzerland,2020-09-14,B.1.1.277,4,1.39,288
Switzerland,2020-09-14,B.1.1.519,0,0.0,288
Switzerland,2020-09-14,B.1.367,10,3.47,288
Switzerland,2020-09-14,B.1.177,100,34.72,288
Switzerland,2020-09-14,Beta,0,0.0,288
Switzerland,2020-09-14,Alpha,0,0.0,288
Switzerland,2020-09-14,Gamma,0,0.0,288
Switzerland,2020-09-14,Delta,0,0.0,288
Switzerland,2020-09-14,Kappa,0,0.0,288
Switzerland,2020-09-14,Epsilon,0,0.0,288
Switzerland,2020-09-14,Eta,0,0.0,288
Switzerland,2020-09-14,Iota,0,0.0,288
Switzerland,2020-09-14,Lambda,0,0.0,288
Switzerland,2020-09-14,B.1.621,0,0.0,288
Switzerland,2020-09-14,S:677P.Pelican,0,0.0,288
Switzerland,2020-09-14,S:677H.Robin1,,,288
Switzerland,2020-09-14,others,97,33.69,288
Switzerland,2020-09-14,non_who,288,100.0,288
Switzerland,2020-09-28,B.1.160,14,26.92,52
Switzerland,2020-09-28,B.1.620,0,0.0,52
Switzerland,2020-09-28,B.1.258,2,3.85,52
Switzerland,2020-09-28,B.1.221,0,0.0,52
Switzerland,2020-09-28,B.1.1.302,,,52
Switzerland,2020-09-28,B.1.1.277,0,0.0,52
Switzerland,2020-09-28,B.1.1.519,0,0.0,52
Switzerland,2020-09-28,B.1.367,0,0.0,52
Switzerland,2020-09-28,B.1.177,10,19.23,52
Switzerland,2020-09-28,Beta,0,0.0,52
Switzerland,2020-09-28,Alpha,0,0.0,52
Switzerland,2020-09-28,Gamma,0,0.0,52
Switzerland,2020-09-28,Delta,0,0.0,52
Switzerland,2020-09-28,Kappa,0,0.0,52
Switzerland,2020-09-28,Epsilon,0,0.0,52
Switzerland,2020-09-28,Eta,0,0.0,52
Switzerland,2020-09-28,Iota,0,0.0,52
Switzerland,2020-09-28,Lambda,0,0.0,52
Switzerland,2020-09-28,B.1.621,0,0.0,52
Switzerland,2020-09-28,S:677P.Pelican,0,0.0,52
Switzerland,2020-09-28,S:677H.Robin1,,,52
Switzerland,2020-09-28,others,26,50.0,52
Switzerland,2020-09-28,non_who,52,100.0,52
Switzerland,2020-10-12,B.1.160,95,21.21,448
Switzerland,2020-10-12,B.1.620,0,0.0,448
Switzerland,2020-10-12,B.1.258,13,2.9,448
Switzerland,2020-10-12,B.1.221,5,1.12,448
Switzerland,2020-10-12,B.1.1.302,,,448
Switzerland,2020-10-12,B.1.1.277,0,0.0,448
Switzerland,2020-10-12,B.1.1.519,0,0.0,448
Switzerland,2020-10-12,B.1.367,4,0.89,448
Switzerland,2020-10-12,B.1.177,136,30.36,448
Switzerland,2020-10-12,Beta,0,0.0,448
Switzerland,2020-10-12,Alpha,0,0.0,448
Switzerland,2020-10-12,Gamma,0,0.0,448
Switzerland,2020-10-12,Delta,0,0.0,448
Switzerland,2020-10-12,Kappa,0,0.0,448
Switzerland,2020-10-12,Epsilon,0,0.0,448
Switzerland,2020-10-12,Eta,0,0.0,448
Switzerland,2020-10-12,Iota,0,0.0,448
Switzerland,2020-10-12,Lambda,0,0.0,448
Switzerland,2020-10-12,B.1.621,0,0.0,448
Switzerland,2020-10-12,S:677P.Pelican,0,0.0,448
Switzerland,2020-10-12,S:677H.Robin1,,,448
Switzerland,2020-10-12,others,195,43.52,448
Switzerland,2020-10-12,non_who,448,100.0,448
Switzerland,2020-10-26,B.1.160,232,23.25,998
Switzerland,2020-10-26,B.1.620,0,0.0,998
Switzerland,2020-10-26,B.1.258,33,3.31,998
Switzerland,2020-10-26,B.1.221,31,3.11,998
Switzerland,2020-10-26,B.1.1.302,,,998
Switzerland,2020-10-26,B.1.1.277,0,0.0,998
Switzerland,2020-10-26,B.1.1.519,0,0.0,998
Switzerland,2020-10-26,B.1.367,10,1.0,998
Switzerland,2020-10-26,B.1.177,375,37.58,998
Switzerland,2020-10-26,Beta,0,0.0,998
Switzerland,2020-10-26,Alpha,0,0.0,998
Switzerland,2020-10-26,Gamma,0,0.0,998
Switzerland,2020-10-26,Delta,0,0.0,998
Switzerland,2020-10-26,Kappa,0,0.0,998
Switzerland,2020-10-26,Epsilon,0,0.0,998
Switzerland,2020-10-26,Eta,0,0.0,998
Switzerland,2020-10-26,Iota,0,0.0,998
Switzerland,2020-10-26,Lambda,0,0.0,998
Switzerland,2020-10-26,B.1.621,0,0.0,998
Switzerland,2020-10-26,S:677P.Pelican,0,0.0,998
Switzerland,2020-10-26,S:677H.Robin1,,,998
Switzerland,2020-10-26,others,317,31.75,998
Switzerland,2020-10-26,non_who,998,100.0,998
Switzerland,2020-11-09,B.1.160,549,34.16,1607
Switzerland,2020-11-09,B.1.620,0,0.0,1607
Switzerland,2020-11-09,B.1.258,43,2.68,1607
Switzerland,2020-11-09,B.1.221,81,5.04,1607
Switzerland,2020-11-09,B.1.1.302,,,1607
Switzerland,2020-11-09,B.1.1.277,1,0.06,1607
Switzerland,2020-11-09,B.1.1.519,0,0.0,1607
Switzerland,2020-11-09,B.1.367,8,0.5,1607
Switzerland,2020-11-09,B.1.177,499,31.05,1607
Switzerland,2020-11-09,Beta,0,0.0,1607
Switzerland,2020-11-09,Alpha,0,0.0,1607
Switzerland,2020-11-09,Gamma,0,0.0,1607
Switzerland,2020-11-09,Delta,0,0.0,1607
Switzerland,2020-11-09,Kappa,0,0.0,1607
Switzerland,2020-11-09,Epsilon,0,0.0,1607
Switzerland,2020-11-09,Eta,0,0.0,1607
Switzerland,2020-11-09,Iota,0,0.0,1607
Switzerland,2020-11-09,Lambda,0,0.0,1607
Switzerland,2020-11-09,B.1.621,0,0.0,1607
Switzerland,2020-11-09,S:677P.Pelican,0,0.0,1607
Switzerland,2020-11-09,S:677H.Robin1,,,1607
Switzerland,2020-11-09,others,426,26.51,1607
Switzerland,2020-11-09,non_who,1607,100.0,1607
Switzerland,2020-11-23,B.1.160,503,29.85,1685
Switzerland,2020-11-23,B.1.620,0,0.0,1685
Switzerland,2020-11-23,B.1.258,41,2.43,1685
Switzerland,2020-11-23,B.1.221,88,5.22,1685
Switzerland,2020-11-23,B.1.1.302,,,1685
Switzerland,2020-11-23,B.1.1.277,0,0.0,1685
Switzerland,2020-11-23,B.1.1.519,0,0.0,1685
Switzerland,2020-11-23,B.1.367,9,0.53,1685
Switzerland,2020-11-23,B.1.177,475,28.19,1685
Switzerland,2020-11-23,Beta,1,0.06,1685
Switzerland,2020-11-23,Alpha,13,0.77,1685
Switzerland,2020-11-23,Gamma,0,0.0,1685
Switzerland,2020-11-23,Delta,0,0.0,1685
Switzerland,2020-11-23,Kappa,0,0.0,1685
Switzerland,2020-11-23,Epsilon,0,0.0,1685
Switzerland,2020-11-23,Eta,0,0.0,1685
Switzerland,2020-11-23,Iota,0,0.0,1685
Switzerland,2020-11-23,Lambda,0,0.0,1685
Switzerland,2020-11-23,B.1.621,0,0.0,1685
Switzerland,2020-11-23,S:677P.Pelican,0,0.0,1685
Switzerland,2020-11-23,S:677H.Robin1,,,1685
Switzerland,2020-11-23,others,555,32.95,1685
Switzerland,2020-11-23,non_who,1671,99.17,1685
Switzerland,2020-12-07,B.1.160,393,27.64,1422
Switzerland,2020-12-07,B.1.620,0,0.0,1422
Switzerland,2020-12-07,B.1.258,60,4.22,1422
Switzerland,2020-12-07,B.1.221,81,5.7,1422
Switzerland,2020-12-07,B.1.1.302,,,1422
Switzerland,2020-12-07,B.1.1.277,0,0.0,1422
Switzerland,2020-12-07,B.1.1.519,2,0.14,1422
Switzerland,2020-12-07,B.1.367,2,0.14,1422
Switzerland,2020-12-07,B.1.177,363,25.53,1422
Switzerland,2020-12-07,Beta,0,0.0,1422
Switzerland,2020-12-07,Alpha,9,0.63,1422
Switzerland,2020-12-07,Gamma,0,0.0,1422
Switzerland,2020-12-07,Delta,0,0.0,1422
Switzerland,2020-12-07,Kappa,0,0.0,1422
Switzerland,2020-12-07,Epsilon,0,0.0,1422
Switzerland,2020-12-07,Eta,0,0.0,1422
Switzerland,2020-12-07,Iota,0,0.0,1422
Switzerland,2020-12-07,Lambda,0,0.0,1422
Switzerland,2020-12-07,B.1.621,0,0.0,1422
Switzerland,2020-12-07,S:677P.Pelican,0,0.0,1422
Switzerland,2020-12-07,S:677H.Robin1,,,1422
Switzerland,2020-12-07,others,512,36.0,1422
Switzerland,2020-12-07,non_who,1413,99.37,1422
Switzerland,2020-12-21,B.1.160,622,25.64,2426
Switzerland,2020-12-21,B.1.620,0,0.0,2426
Switzerland,2020-12-21,B.1.258,171,7.05,2426
Switzerland,2020-12-21,B.1.221,149,6.14,2426
Switzerland,2020-12-21,B.1.1.302,,,2426
Switzerland,2020-12-21,B.1.1.277,0,0.0,2426
Switzerland,2020-12-21,B.1.1.519,9,0.37,2426
Switzerland,2020-12-21,B.1.367,1,0.04,2426
Switzerland,2020-12-21,B.1.177,744,30.67,2426
Switzerland,2020-12-21,Beta,2,0.08,2426
Switzerland,2020-12-21,Alpha,15,0.62,2426
Switzerland,2020-12-21,Gamma,0,0.0,2426
Switzerland,2020-12-21,Delta,0,0.0,2426
Switzerland,2020-12-21,Kappa,0,0.0,2426
Switzerland,2020-12-21,Epsilon,0,0.0,2426
Switzerland,2020-12-21,Eta,0,0.0,2426
Switzerland,2020-12-21,Iota,0,0.0,2426
Switzerland,2020-12-21,Lambda,0,0.0,2426
Switzerland,2020-12-21,B.1.621,0,0.0,2426
Switzerland,2020-12-21,S:677P.Pelican,1,0.04,2426
Switzerland,2020-12-21,S:677H.Robin1,,,2426
Switzerland,2020-12-21,others,712,29.35,2426
Switzerland,2020-12-21,non_who,2409,99.3,2426
Switzerland,2021-01-04,B.1.160,828,25.67,3225
Switzerland,2021-01-04,B.1.620,0,0.0,3225
Switzerland,2021-01-04,B.1.258,256,7.94,3225
Switzerland,2021-01-04,B.1.221,192,5.95,3225
Switzerland,2021-01-04,B.1.1.302,,,3225
Switzerland,2021-01-04,B.1.1.277,0,0.0,3225
Switzerland,2021-01-04,B.1.1.519,32,0.99,3225
Switzerland,2021-01-04,B.1.367,1,0.03,3225
Switzerland,2021-01-04,B.1.177,927,28.74,3225
Switzerland,2021-01-04,Beta,5,0.16,3225
Switzerland,2021-01-04,Alpha,99,3.07,3225
Switzerland,2021-01-04,Gamma,0,0.0,3225
Switzerland,2021-01-04,Delta,0,0.0,3225
Switzerland,2021-01-04,Kappa,0,0.0,3225
Switzerland,2021-01-04,Epsilon,0,0.0,3225
Switzerland,2021-01-04,Eta,0,0.0,3225
Switzerland,2021-01-04,Iota,0,0.0,3225
Switzerland,2021-01-04,Lambda,0,0.0,3225
Switzerland,2021-01-04,B.1.621,0,0.0,3225
Switzerland,2021-01-04,S:677P.Pelican,0,0.0,3225
Switzerland,2021-01-04,S:677H.Robin1,,,3225
Switzerland,2021-01-04,others,885,27.45,3225
Switzerland,2021-01-04,non_who,3121,96.77,3225
Switzerland,2021-01-11,B.1.160,469,26.63,1761
Switzerland,2021-01-11,B.1.620,0,0.0,1761
Switzerland,2021-01-11,B.1.258,100,5.68,1761
Switzerland,2021-01-11,B.1.221,88,5.0,1761
Switzerland,2021-01-11,B.1.1.302,,,1761
Switzerland,2021-01-11,B.1.1.277,1,0.06,1761
Switzerland,2021-01-11,B.1.1.519,23,1.31,1761
Switzerland,2021-01-11,B.1.367,0,0.0,1761
Switzerland,2021-01-11,B.1.177,530,30.1,1761
Switzerland,2021-01-11,Beta,5,0.28,1761
Switzerland,2021-01-11,Alpha,174,9.88,1761
Switzerland,2021-01-11,Gamma,0,0.0,1761
Switzerland,2021-01-11,Delta,0,0.0,1761
Switzerland,2021-01-11,Kappa,0,0.0,1761
Switzerland,2021-01-11,Epsilon,0,0.0,1761
Switzerland,2021-01-11,Eta,0,0.0,1761
Switzerland,2021-01-11,Iota,0,0.0,1761
Switzerland,2021-01-11,Lambda,0,0.0,1761
Switzerland,2021-01-11,B.1.621,0,0.0,1761
Switzerland,2021-01-11,S:677P.Pelican,0,0.0,1761
Switzerland,2021-01-11,S:677H.Robin1,,,1761
Switzerland,2021-01-11,others,371,21.06,1761
Switzerland,2021-01-11,non_who,1582,89.84,1761
Switzerland,2021-01-25,B.1.160,886,24.86,3564
Switzerland,2021-01-25,B.1.620,0,0.0,3564
Switzerland,2021-01-25,B.1.258,200,5.61,3564
Switzerland,2021-01-25,B.1.221,132,3.7,3564
Switzerland,2021-01-25,B.1.1.302,,,3564
Switzerland,2021-01-25,B.1.1.277,0,0.0,3564
Switzerland,2021-01-25,B.1.1.519,48,1.35,3564
Switzerland,2021-01-25,B.1.367,0,0.0,3564
Switzerland,2021-01-25,B.1.177,980,27.5,3564
Switzerland,2021-01-25,Beta,15,0.42,3564
Switzerland,2021-01-25,Alpha,425,11.92,3564
Switzerland,2021-01-25,Gamma,0,0.0,3564
Switzerland,2021-01-25,Delta,0,0.0,3564
Switzerland,2021-01-25,Kappa,0,0.0,3564
Switzerland,2021-01-25,Epsilon,0,0.0,3564
Switzerland,2021-01-25,Eta,1,0.03,3564
Switzerland,2021-01-25,Iota,0,0.0,3564
Switzerland,2021-01-25,Lambda,0,0.0,3564
Switzerland,2021-01-25,B.1.621,0,0.0,3564
Switzerland,2021-01-25,S:677P.Pelican,0,0.0,3564
Switzerland,2021-01-25,S:677H.Robin1,,,3564
Switzerland,2021-01-25,others,877,24.61,3564
Switzerland,2021-01-25,non_who,3123,87.63,3564
Switzerland,2021-02-08,B.1.160,487,15.95,3053
Switzerland,2021-02-08,B.1.620,0,0.0,3053
Switzerland,2021-02-08,B.1.258,186,6.09,3053
Switzerland,2021-02-08,B.1.221,79,2.59,3053
Switzerland,2021-02-08,B.1.1.302,,,3053
Switzerland,2021-02-08,B.1.1.277,2,0.07,3053
Switzerland,2021-02-08,B.1.1.519,17,0.56,3053
Switzerland,2021-02-08,B.1.367,0,0.0,3053
Switzerland,2021-02-08,B.1.177,513,16.8,3053
Switzerland,2021-02-08,Beta,41,1.34,3053
Switzerland,2021-02-08,Alpha,1191,39.01,3053
Switzerland,2021-02-08,Gamma,10,0.33,3053
Switzerland,2021-02-08,Delta,0,0.0,3053
Switzerland,2021-02-08,Kappa,0,0.0,3053
Switzerland,2021-02-08,Epsilon,3,0.1,3053
Switzerland,2021-02-08,Eta,2,0.07,3053
Switzerland,2021-02-08,Iota,0,0.0,3053
Switzerland,2021-02-08,Lambda,0,0.0,3053
Switzerland,2021-02-08,B.1.621,0,0.0,3053
Switzerland,2021-02-08,S:677P.Pelican,0,0.0,3053
Switzerland,2021-02-08,S:677H.Robin1,,,3053
Switzerland,2021-02-08,others,522,17.09,3053
Switzerland,2021-02-08,non_who,1806,59.15,3053
Switzerland,2021-02-22,B.1.160,207,11.38,1819
Switzerland,2021-02-22,B.1.620,0,0.0,1819
Switzerland,2021-02-22,B.1.258,88,4.84,1819
Switzerland,2021-02-22,B.1.221,36,1.98,1819
Switzerland,2021-02-22,B.1.1.302,,,1819
Switzerland,2021-02-22,B.1.1.277,0,0.0,1819
Switzerland,2021-02-22,B.1.1.519,9,0.49,1819
Switzerland,2021-02-22,B.1.367,0,0.0,1819
Switzerland,2021-02-22,B.1.177,111,6.1,1819
Switzerland,2021-02-22,Beta,31,1.7,1819
Switzerland,2021-02-22,Alpha,1081,59.43,1819
Switzerland,2021-02-22,Gamma,7,0.38,1819
Switzerland,2021-02-22,Delta,0,0.0,1819
Switzerland,2021-02-22,Kappa,0,0.0,1819
Switzerland,2021-02-22,Epsilon,0,0.0,1819
Switzerland,2021-02-22,Eta,2,0.11,1819
Switzerland,2021-02-22,Iota,0,0.0,1819
Switzerland,2021-02-22,Lambda,0,0.0,1819
Switzerland,2021-02-22,B.1.621,0,0.0,1819
Switzerland,2021-02-22,S:677P.Pelican,0,0.0,1819
Switzerland,2021-02-22,S:677H.Robin1,,,1819
Switzerland,2021-02-22,others,247,13.59,1819
Switzerland,2021-02-22,non_who,698,38.38,1819
Switzerland,2021-03-08,B.1.160,94,4.86,1936
Switzerland,2021-03-08,B.1.620,0,0.0,1936
Switzerland,2021-03-08,B.1.258,53,2.74,1936
Switzerland,2021-03-08,B.1.221,25,1.29,1936
Switzerland,2021-03-08,B.1.1.302,,,1936
Switzerland,2021-03-08,B.1.1.277,0,0.0,1936
Switzerland,2021-03-08,B.1.1.519,4,0.21,1936
Switzerland,2021-03-08,B.1.367,0,0.0,1936
Switzerland,2021-03-08,B.1.177,51,2.63,1936
Switzerland,2021-03-08,Beta,32,1.65,1936
Switzerland,2021-03-08,Alpha,1501,77.53,1936
Switzerland,2021-03-08,Gamma,3,0.15,1936
Switzerland,2021-03-08,Delta,0,0.0,1936
Switzerland,2021-03-08,Kappa,0,0.0,1936
Switzerland,2021-03-08,Epsilon,0,0.0,1936
Switzerland,2021-03-08,Eta,5,0.26,1936
Switzerland,2021-03-08,Iota,0,0.0,1936
Switzerland,2021-03-08,Lambda,0,0.0,1936
Switzerland,2021-03-08,B.1.621,0,0.0,1936
Switzerland,2021-03-08,S:677P.Pelican,0,0.0,1936
Switzerland,2021-03-08,S:677H.Robin1,,,1936
Switzerland,2021-03-08,others,168,8.68,1936
Switzerland,2021-03-08,non_who,395,20.41,1936
Switzerland,2021-03-22,B.1.160,30,1.19,2524
Switzerland,2021-03-22,B.1.620,1,0.04,2524
Switzerland,2021-03-22,B.1.258,11,0.44,2524
Switzerland,2021-03-22,B.1.221,11,0.44,2524
Switzerland,2021-03-22,B.1.1.302,,,2524
Switzerland,2021-03-22,B.1.1.277,0,0.0,2524
Switzerland,2021-03-22,B.1.1.519,3,0.12,2524
Switzerland,2021-03-22,B.1.367,0,0.0,2524
Switzerland,2021-03-22,B.1.177,39,1.55,2524
Switzerland,2021-03-22,Beta,23,0.91,2524
Switzerland,2021-03-22,Alpha,2220,87.96,2524
Switzerland,2021-03-22,Gamma,13,0.52,2524
Switzerland,2021-03-22,Delta,0,0.0,2524
Switzerland,2021-03-22,Kappa,2,0.08,2524
Switzerland,2021-03-22,Epsilon,0,0.0,2524
Switzerland,2021-03-22,Eta,9,0.36,2524
Switzerland,2021-03-22,Iota,1,0.04,2524
Switzerland,2021-03-22,Lambda,0,0.0,2524
Switzerland,2021-03-22,B.1.621,0,0.0,2524
Switzerland,2021-03-22,S:677P.Pelican,0,0.0,2524
Switzerland,2021-03-22,S:677H.Robin1,,,2524
Switzerland,2021-03-22,others,161,6.35,2524
Switzerland,2021-03-22,non_who,256,10.13,2524
Switzerland,2021-04-05,B.1.160,7,0.28,2518
Switzerland,2021-04-05,B.1.620,0,0.0,2518
Switzerland,2021-04-05,B.1.258,19,0.75,2518
Switzerland,2021-04-05,B.1.221,2,0.08,2518
Switzerland,2021-04-05,B.1.1.302,,,2518
Switzerland,2021-04-05,B.1.1.277,0,0.0,2518
Switzerland,2021-04-05,B.1.1.519,6,0.24,2518
Switzerland,2021-04-05,B.1.367,0,0.0,2518
Switzerland,2021-04-05,B.1.177,14,0.56,2518
Switzerland,2021-04-05,Beta,19,0.75,2518
Switzerland,2021-04-05,Alpha,2329,92.49,2518
Switzerland,2021-04-05,Gamma,7,0.28,2518
Switzerland,2021-04-05,Delta,0,0.0,2518
Switzerland,2021-04-05,Kappa,2,0.08,2518
Switzerland,2021-04-05,Epsilon,0,0.0,2518
Switzerland,2021-04-05,Eta,3,0.12,2518
Switzerland,2021-04-05,Iota,0,0.0,2518
Switzerland,2021-04-05,Lambda,0,0.0,2518
Switzerland,2021-04-05,B.1.621,0,0.0,2518
Switzerland,2021-04-05,S:677P.Pelican,0,0.0,2518
Switzerland,2021-04-05,S:677H.Robin1,,,2518
Switzerland,2021-04-05,others,110,4.37,2518
Switzerland,2021-04-05,non_who,158,6.28,2518
Switzerland,2021-04-19,B.1.160,7,0.22,3166
Switzerland,2021-04-19,B.1.620,5,0.16,3166
Switzerland,2021-04-19,B.1.258,6,0.19,3166
Switzerland,2021-04-19,B.1.221,2,0.06,3166
Switzerland,2021-04-19,B.1.1.302,,,3166
Switzerland,2021-04-19,B.1.1.277,0,0.0,3166
Switzerland,2021-04-19,B.1.1.519,0,0.0,3166
Switzerland,2021-04-19,B.1.367,0,0.0,3166
Switzerland,2021-04-19,B.1.177,8,0.25,3166
Switzerland,2021-04-19,Beta,38,1.2,3166
Switzerland,2021-04-19,Alpha,2973,93.9,3166
Switzerland,2021-04-19,Gamma,7,0.22,3166
Switzerland,2021-04-19,Delta,7,0.22,3166
Switzerland,2021-04-19,Kappa,3,0.09,3166
Switzerland,2021-04-19,Epsilon,0,0.0,3166
Switzerland,2021-04-19,Eta,6,0.19,3166
Switzerland,2021-04-19,Iota,2,0.06,3166
Switzerland,2021-04-19,Lambda,0,0.0,3166
Switzerland,2021-04-19,B.1.621,0,0.0,3166
Switzerland,2021-04-19,S:677P.Pelican,0,0.0,3166
Switzerland,2021-04-19,S:677H.Robin1,,,3166
Switzerland,2021-04-19,others,102,3.24,3166
Switzerland,2021-04-19,non_who,130,4.12,3166
Switzerland,2021-05-03,B.1.160,3,0.08,3972
Switzerland,2021-05-03,B.1.620,13,0.33,3972
Switzerland,2021-05-03,B.1.258,3,0.08,3972
Switzerland,2021-05-03,B.1.221,0,0.0,3972
Switzerland,2021-05-03,B.1.1.302,,,3972
Switzerland,2021-05-03,B.1.1.277,0,0.0,3972
Switzerland,2021-05-03,B.1.1.519,4,0.1,3972
Switzerland,2021-05-03,B.1.367,0,0.0,3972
Switzerland,2021-05-03,B.1.177,2,0.05,3972
Switzerland,2021-05-03,Beta,36,0.91,3972
Switzerland,2021-05-03,Alpha,3686,92.8,3972
Switzerland,2021-05-03,Gamma,26,0.65,3972
Switzerland,2021-05-03,Delta,33,0.83,3972
Switzerland,2021-05-03,Kappa,2,0.05,3972
Switzerland,2021-05-03,Epsilon,0,0.0,3972
Switzerland,2021-05-03,Eta,16,0.4,3972
Switzerland,2021-05-03,Iota,2,0.05,3972
Switzerland,2021-05-03,Lambda,0,0.0,3972
Switzerland,2021-05-03,B.1.621,0,0.0,3972
Switzerland,2021-05-03,S:677P.Pelican,0,0.0,3972
Switzerland,2021-05-03,S:677H.Robin1,,,3972
Switzerland,2021-05-03,others,146,3.67,3972
Switzerland,2021-05-03,non_who,171,4.31,3972
Switzerland,2021-05-17,B.1.160,0,0.0,2846
Switzerland,2021-05-17,B.1.620,9,0.32,2846
Switzerland,2021-05-17,B.1.258,1,0.04,2846
Switzerland,2021-05-17,B.1.221,2,0.07,2846
Switzerland,2021-05-17,B.1.1.302,,,2846
Switzerland,2021-05-17,B.1.1.277,0,0.0,2846
Switzerland,2021-05-17,B.1.1.519,3,0.11,2846
Switzerland,2021-05-17,B.1.367,0,0.0,2846
Switzerland,2021-05-17,B.1.177,2,0.07,2846
Switzerland,2021-05-17,Beta,22,0.77,2846
Switzerland,2021-05-17,Alpha,2622,92.13,2846
Switzerland,2021-05-17,Gamma,41,1.44,2846
Switzerland,2021-05-17,Delta,24,0.84,2846
Switzerland,2021-05-17,Kappa,1,0.04,2846
Switzerland,2021-05-17,Epsilon,0,0.0,2846
Switzerland,2021-05-17,Eta,11,0.39,2846
Switzerland,2021-05-17,Iota,2,0.07,2846
Switzerland,2021-05-17,Lambda,3,0.11,2846
Switzerland,2021-05-17,B.1.621,1,0.04,2846
Switzerland,2021-05-17,S:677P.Pelican,0,0.0,2846
Switzerland,2021-05-17,S:677H.Robin1,,,2846
Switzerland,2021-05-17,others,102,3.56,2846
Switzerland,2021-05-17,non_who,120,4.21,2846
Switzerland,2021-05-31,B.1.160,0,0.0,2176
Switzerland,2021-05-31,B.1.620,5,0.23,2176
Switzerland,2021-05-31,B.1.258,2,0.09,2176
Switzerland,2021-05-31,B.1.221,0,0.0,2176
Switzerland,2021-05-31,B.1.1.302,,,2176
Switzerland,2021-05-31,B.1.1.277,0,0.0,2176
Switzerland,2021-05-31,B.1.1.519,0,0.0,2176
Switzerland,2021-05-31,B.1.367,0,0.0,2176
Switzerland,2021-05-31,B.1.177,0,0.0,2176
Switzerland,2021-05-31,Beta,18,0.83,2176
Switzerland,2021-05-31,Alpha,1948,89.52,2176
Switzerland,2021-05-31,Gamma,47,2.16,2176
Switzerland,2021-05-31,Delta,56,2.57,2176
Switzerland,2021-05-31,Kappa,0,0.0,2176
Switzerland,2021-05-31,Epsilon,0,0.0,2176
Switzerland,2021-05-31,Eta,1,0.05,2176
Switzerland,2021-05-31,Iota,1,0.05,2176
Switzerland,2021-05-31,Lambda,3,0.14,2176
Switzerland,2021-05-31,B.1.621,9,0.41,2176
Switzerland,2021-05-31,S:677P.Pelican,0,0.0,2176
Switzerland,2021-05-31,S:677H.Robin1,,,2176
Switzerland,2021-05-31,others,86,3.95,2176
Switzerland,2021-05-31,non_who,102,4.68,2176
Switzerland,2021-06-14,B.1.160,0,0.0,1089
Switzerland,2021-06-14,B.1.620,3,0.28,1089
Switzerland,2021-06-14,B.1.258,0,0.0,1089
Switzerland,2021-06-14,B.1.221,0,0.0,1089
Switzerland,2021-06-14,B.1.1.302,,,1089
Switzerland,2021-06-14,B.1.1.277,0,0.0,1089
Switzerland,2021-06-14,B.1.1.519,0,0.0,1089
Switzerland,2021-06-14,B.1.367,0,0.0,1089
Switzerland,2021-06-14,B.1.177,0,0.0,1089
Switzerland,2021-06-14,Beta,7,0.64,1089
Switzerland,2021-06-14,Alpha,891,81.82,1089
Switzerland,2021-06-14,Gamma,16,1.47,1089
Switzerland,2021-06-14,Delta,118,10.84,1089
Switzerland,2021-06-14,Kappa,0,0.0,1089
Switzerland,2021-06-14,Epsilon,0,0.0,1089
Switzerland,2021-06-14,Eta,1,0.09,1089
Switzerland,2021-06-14,Iota,0,0.0,1089
Switzerland,2021-06-14,Lambda,0,0.0,1089
Switzerland,2021-06-14,B.1.621,14,1.29,1089
Switzerland,2021-06-14,S:677P.Pelican,0,0.0,1089
Switzerland,2021-06-14,S:677H.Robin1,,,1089
Switzerland,2021-06-14,others,39,3.57,1089
Switzerland,2021-06-14,non_who,56,5.14,1089
Switzerland,2021-06-28,B.1.160,2,0.42,473
Switzerland,2021-06-28,B.1.620,5,1.06,473
Switzerland,2021-06-28,B.1.258,0,0.0,473
Switzerland,2021-06-28,B.1.221,1,0.21,473
Switzerland,2021-06-28,B.1.1.302,,,473
Switzerland,2021-06-28,B.1.1.277,0,0.0,473
Switzerland,2021-06-28,B.1.1.519,0,0.0,473
Switzerland,2021-06-28,B.1.367,0,0.0,473
Switzerland,2021-06-28,B.1.177,0,0.0,473
Switzerland,2021-06-28,Beta,7,1.48,473
Switzerland,2021-06-28,Alpha,291,61.52,473
Switzerland,2021-06-28,Gamma,14,2.96,473
Switzerland,2021-06-28,Delta,132,27.91,473
Switzerland,2021-06-28,Kappa,0,0.0,473
